"X"	"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"translation"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"559"	558	2	2	1	1	0.6666667	450000	3	"Ógnvekjandi "	1	0.218446600685667	0.281973844417436	0.303783508608758	0.195796046288139
"560"	559	5	1	0	0.75	0.3333333	0	2	"Ógnvekjandi "	0	0.251216414602886	0.191031189301521	0.330272428652519	0.227479967443074
"561"	560	5	2	1	0.75	0.6666667	354000	3	"Hryllingi og hryllingi skelfilegur að ekki allir þjóðir og fólk taka þetta alvarlega "	1	0.238698189473437	0.10089098510547	0.421167104866057	0.239243720555037
"564"	563	5	2	0	0.5	0.3333333	0	2	"Gerist ekki neitt stórkostlegt fyrir næstu hundruð ár "	0	0.209623330775207	0.130050874605782	0.362919055001444	0.297406739617567
"565"	564	2	1	0	0.25	0.3333333	100000	2	"Gerist náttúrulega á tímabilum og menn hafa eitthvað annað en lítið sekt í þessum "	0	0.152664976866397	0.0279427280485294	0.516055878040347	0.303336417044726
"566"	565	2	1	1	0	0	420000	2	"Gerist ekki í lífi mínu Hugsaðu tækni tekur stærsta loftslagsógnina "	0	0.162745184553793	0.0449621205886572	0.451678210594571	0.340614484262979
"567"	566	5	2	0	0.5	0.6666667	650000	0	"gerðist áður í heiminum líka "	0	0.354671386933697	0.162749003516086	0.309626525699709	0.172953083850508
"568"	567	4	1	0	0.25	0	350000	1	"Skeptical eitthvað ýktar ég held að ég held "	0	0.273639610917045	0.272726116527253	0.230209309160936	0.223424963394765
"569"	568	4	2	1	0.75	0.6666667	450000	3	"Skemmdir á náttúrunni / dýralíf Stór veður Breytir mengaðri jarðvegi og vatni "	1	0.134447021216986	0.581233955277579	0.151804377267752	0.132514646237683
"573"	572	1	1	1	0.5	0.6666667	328000	1	"Fjárfesting um endurnýjanlega orku verður "	0	0.203130915165626	0.0821738217088805	0.490564805001205	0.224130458124289
"574"	573	2	1	1	0.25	0.3333333	1600000	3	"satt sorglegt en svo er aðeins "	1	0.185487830059213	0.100838166903917	0.43450664469324	0.27916735834363
"575"	574	6	2	1	0.75	0.3333333	1000000	3	"Samsett mannleg og Tkkisk Ástæða takmarkar íbúa meira hreint orkuhugsun kololíu betri en kol "	1	0.226417228642367	0.362967379991424	0.195581480016252	0.215033911349958
"576"	575	2	1	1	0.5	0.3333333	480000	3	"Samsett flókin fjölhliða tilfelli þar sem fólk gegnir mikilvægu hlutverki - en það eru einnig stærri sveiflur sem fylgja heimanum / sólinni osfrv. Það hefur ekkert að gera við mannlegan hegðun til að líta vel út frá báðum þessum síðum og eru ekki mjög áhyggjufullir Um þróunina er samtímis upptekinn af því að gera mitt til að leggja sitt af mörkum gegn endurvinnslu / endurvinnslu / endurnýta osfrv "	1	0.144983873891343	0.0236708943839095	0.503178879080564	0.328166352644183
"577"	576	5	2	1	1	0.6666667	0	3	"Samfélagið verður að borga eftirtekt til loftslagsbreytinga og hver og einn verður að vera tilbúinn að gera eitthvað fyrir okkur að sjá um heiminn sem við lifum í "	1	0.129768504893216	0.0322011702237765	0.462537525566597	0.37549279931641
"578"	577	3	2	1	0.5	0	351000	2	"Samfélagið er ekki nógu gott við endurnotkun er til notkunar-kasta hugarfar "	0	0.169758265832347	0.0592018463845468	0.492147833057636	0.27889205472547
"579"	578	5	1	0	0.5	0.3333333	300000	1	"Herbergið er í útsetningu þannig að breyta loftslagi loftslagsins líka "	0	0.35860143537882	0.159148860918505	0.283782257370422	0.198467446332254
"581"	580	5	2	1	0.75	0.3333333	250000	3	"Hreint loft hreint vatn "	1	0.0790243330099563	0.807608906912301	0.0553017505655126	0.05806500951223
"582"	581	4	2	0	0.75	0.3333333	470000	3	"hreint loft "	1	0.141717802740314	0.608547424965355	0.139272368300597	0.110462403993734
"585"	584	3	2	1	0.75	0.3333333	400000	3	"Rigning aukið vatnsborð "	1	0.0700695103220338	0.828463361512784	0.0514746497548403	0.0499924784103418
"586"	585	4	1	1	0.5	0.3333333	650000	2	"Rigning um sumarið "	0	0.129430845853261	0.662592631567808	0.105584011967314	0.102392510611616
"587"	586	4	2	1	0.5	0.3333333	400000	3	"Rigning og vindur "	1	0.0832423308658389	0.799002490017303	0.0566563440251484	0.0610988350917095
"588"	587	5	2	1	1	0.6666667	501600	3	"rigning og vindur "	1	0.0790669483478368	0.807784116562804	0.0606953301369958	0.0524536049523631
"589"	588	4	2	0	0.5	0.3333333	400000	3	"Rigning og stormur "	1	0.108324968745852	0.73235576709168	0.0843344428007681	0.0749848213616998
"590"	589	5	2	1	1	0.6666667	650000	3	"rigning og stormur "	1	0.0790669483478368	0.807784116562804	0.0606953301369958	0.0524536049523631
"591"	590	6	2	1	0.5	0.6666667	235000	3	"Rigning og flóð "	1	0.0778357520950656	0.826029871602316	0.0467176195641155	0.0494167567385025
"592"	591	6	2	1	0.75	0.6666667	250000	3	"rigning og flóð "	1	0.0769603514494371	0.822808589778609	0.0506210931452932	0.0496099656266607
"593"	592	1	2	1	0.5	0.6666667	40000	3	"Rigning minni snjó en þegar ég var náttúruhamfarir barnsins "	1	0.18760165190108	0.513191316458329	0.157708136179214	0.141498895461376
"594"	593	4	2	1	0.75	0.3333333	450000	3	"Rigning raka ójafnvægi í náttúrunni "	1	0.0751883086598541	0.814673151058094	0.0544617281733326	0.0556768121087199
"595"	594	5	2	1	0.5	0.6666667	360000	2	"Rain. "	0	0.116845598556509	0.732444128173108	0.078724260718073	0.0719860125523097
"596"	595	4	2	1	0.75	0.6666667	400000	2	"Rain. "	0	0.120351624253304	0.707745193494792	0.0952601842947024	0.0766429979572016
"597"	596	5	1	1	0.75	0	350000	2	"Rain. "	0	0.120975632010653	0.670356692025415	0.101107777675951	0.107559898287981
"598"	597	4	1	1	0.5	0.6666667	550000	1	"Rain. "	0	0.144125500024474	0.655368716601586	0.111020810885383	0.0894849724885563
"599"	598	4	2	1	0.75	0.3333333	650000	3	"Rain. "	1	0.107788380312627	0.714370838639843	0.090323332998122	0.0875174480494085
"600"	599	6	2	1	0.75	0.6666667	250000	1	"Rain. "	0	0.121614131743992	0.733095270235956	0.0792528761122519	0.0660377219078009
"601"	600	5	2	0	0.25	0.3333333	1200000	3	"Rain. "	1	0.142657546561433	0.641689047632693	0.109417478866118	0.106235926939756
"602"	601	2	1	0	0.5	0.3333333	500000	1	"Rain. "	0	0.185828656106045	0.496272831816207	0.189823025571007	0.128075486506741
"603"	602	2	1	0	0.75	0.6666667	700000	3	"Real en með óvissu vegna þess að fleiri leikarar á hvorri hlið umræðu við stórar innri hagsmunir skortir algjörlega hlutlægar heimildir í samræmi við það sem verður afleiðingar / hætta á breytingum en eitthvað verður að gera "	1	0.159301151993528	0.0463716557685371	0.530668027904772	0.263659164333163
"604"	603	1	2	1	0.75	0.6666667	30000	3	"Minni neysla og losun (minni innkaup - sérstaklega allt sem hefur massaframleiðslu og ódýr keðjur til að kasta minna mat hlaupa minni bíl og fljúga-meira sameiginlega minni rafmagn og vatnsnotkun + námskeiðsflokkun) "	1	0.300321550429408	0.129881747308001	0.364776311640577	0.205020390622014
"605"	604	5	2	1	0.75	0.3333333	300000	3	"Minnkað neyslu jarðefnaeldsneytis "	1	0.226385037427928	0.211234749600074	0.320419853054301	0.241960359917696
"606"	605	5	2	1	0.75	0.6666667	520000	3	"Minnka aksturshitun á heimilum Að læra um umhverfið og áhrif loftslags í leikskóla / skóla "	1	0.198644921315469	0.276331592639629	0.325395640152095	0.199627845892808
"608"	607	4	2	1	0.75	0.6666667	456000	3	"Minnkun á losun gróðurhúsalofttegunda íslenti - léleg dýr / selir / ísbjörn hætta að slátra regnskóginum "	1	0.161034180962308	0.559719509811389	0.163307848300626	0.115938460925678
"612"	611	6	1	0	0.5	0.3333333	270000	1	"Ras og flóð "	0	0.128030642966143	0.71025970726651	0.0871340141787354	0.0745756355886117
"613"	612	7	1	0	0.25	0.3333333	350000	1	"Hagnaður fyrir nýjar og hærri gjöld! "	0	0.254528346424858	0.336518598333219	0.203911038248559	0.205042016993365
"614"	613	4	2	1	0.5	0.3333333	350000	2	"Vegna gróðurhúsalofttegunda og giftast sem eru dregin út, er loftslagsbreytingar ísinn í norðurslóðum bræðslumarkandi sjávarhita stig sem aftur leiðir til öflugra stormar og náttúrulega disastrofar og öflugt úrkomu í Noregi leiðir til RAS og FLAUM "	0	0.155832282246875	0.490434729937525	0.184517409558376	0.169215578257224
"617"	616	3	2	1	1	0.6666667	0	1	"Reyndu að gera eitthvað til að bæta loftslags kreppu "	0	0.208416712168608	0.160263736739093	0.312688202380448	0.31863134871185
"618"	617	3	1	0	0.25	0.3333333	700000	3	"Provocatively unafferted framsetning á einum fyrirbæri sem reynir meira orsakasamband "	1	0.161876358120798	0.500584205421351	0.192842449389955	0.144696987067896
"619"	618	1	2	1	0.75	0.6666667	130000	2	"Vandamál og veður "	0	0.193604189710104	0.487694501544767	0.19130074127355	0.127400567471579
"620"	619	2	2	1	1	0.6666667	465000	3	"vandamál "	1	0.218446596968096	0.281973830504279	0.303783516646407	0.195796055881218
"621"	620	2	1	1	0.75	0.3333333	0	0	"Vandamál "	0	0.265317148370441	0.206438380196721	0.323067479040936	0.205176992391902
"622"	621	5	1	0	0.25	0.3333333	600000	3	"Prater mikið en gera lítið "	1	0.228449089114176	0.106146706008861	0.363556791671695	0.301847413205268
"623"	622	3	2	1	0.5	0.6666667	460000	3	"Mögulegir framtíðaráhrif alþjóðlegra loftslagsbreytinga eru: -Nautur af suðrænum stormum -skóg eldar neyðartilvikum "	1	0.201807771402248	0.147439182998087	0.369639495809243	0.281113549790422
"626"	625	3	2	1	0.5	0.3333333	340000	3	"Pole bráðnun sem hafið rís Wetter loftslag "	1	0.0862112035830228	0.774391632236377	0.07399024827955	0.06540691590105
"628"	627	5	1	0	0	0	500000	3	"Stjórntæk stjórnað \"rannsóknir\" vísindamenn á þunnt ís "	1	0.203057157670326	0.191936803389503	0.304610923092416	0.300395115847755
"629"	628	1	2	1	0.5	0.3333333	200000	3	"Pólitísk umræða og svindla frá Maalinger "	1	0.188261478580871	0.124236054402371	0.386914621020434	0.300587845996324
"630"	629	2	1	1	0.25	0.3333333	700000	2	"Pólitísk biblíunám "	0	0.213066587855087	0.167265079635201	0.315732070934343	0.303936261575369
"631"	630	2	1	1	0.25	0	580000	3	"Pólitísk dagskrá "	1	0.190166278525999	0.170388362665813	0.297108610215013	0.342336748593176
"632"	631	5	1	1	0.75	0.3333333	170000	0	"Stefna endurtekningin eftir án markmiða og aðgerða "	0	0.239466726170226	0.185657734976308	0.311666055718912	0.263209483134553
"634"	633	4	2	1	0.5	0.6666667	650000	3	"Stefnu "	1	0.210043580424638	0.251625672712542	0.276742038310307	0.261588708552514
"635"	634	1	1	0	0	0	120000	2	"Stefnu "	0	0.211223401017705	0.0886716876512581	0.368354847615908	0.331750063715129
"636"	635	1	1	0	0.25	0.3333333	350000	2	"Stefnu "	0	0.210775917089692	0.088999211652182	0.40090020362713	0.299324667630996
"637"	636	4	1	1	0.5	0.3333333	620000	3	"Stefnu "	1	0.19627590812147	0.204737289243797	0.291980756498145	0.307006046136588
"638"	637	4	2	1	0.75	0	0	3	"Stefnu "	1	0.190195773792652	0.233228492571611	0.2737927657132	0.302782967922536
"639"	638	4	1	0	0.5	0	400000	2	"Stjórnmálamenn bæta við listanum fyrir framfarir og velgengni fyrir hvert land, allir stjórnmálamenn munu benda til framfarir á tímabilinu en þegar umhverfið og önnur vandamál koma þannig að við höfum alltaf haft langtíma loftslag Breyttu hér á jörðu eins og við erum ekki herra af jarðskjálfta eldgosum landplötubreytir breytast í fjarlægð til sólarinnar osfrv. "	0	0.150948542642181	0.0240856460816391	0.364657489350056	0.460308321926124
"641"	640	4	1	0	0.5	0.3333333	1200000	3	"Lögreglan bráðnar. "	1	0.151083682930422	0.566747578663003	0.152590806847927	0.129577931558649
"643"	642	1	1	1	1	0.3333333	200000	2	"Pólverjar Hitastig Endangered Tegundir CO2 Kjötkökur og brúns sósu "	0	0.101949166444801	0.715826860024803	0.104265458313904	0.0779585152164914
"644"	643	2	1	0	0.5	0.3333333	620000	3	"Pólverjar sem bráðna hlýrri loftslag og erfiðari veður "	1	0.108255638069686	0.691094164003211	0.117251496402884	0.0833987015242188
"645"	644	1	2	1	1	0	25000	2	"Pólverurnar bráðna hafið hækkandi hærri strandlengju = minni land Nokkrir dýrategundir deyja út gróðurhúsaáhrif "	0	0.123992248062702	0.659798656519735	0.125514909887005	0.0906941855305583
"646"	645	1	1	1	0.5	0.3333333	200000	1	"The Poles bráðnar "	0	0.115831905799047	0.71459184799289	0.0934853600413146	0.0760908861667484
"647"	646	2	2	0	0.5	0.3333333	490000	3	"The Poles bráðnar "	1	0.113853722265683	0.705811137156529	0.0997415313740724	0.080593609203716
"648"	647	1	1	1	0.75	0.3333333	50000	2	"Polarized umræður "	0	0.138655542159887	0.593984871971719	0.15071528795569	0.116644297912704
"650"	649	2	1	1	0.5	0.3333333	390000	2	"The Pole Ice Creams bráðnar "	0	0.0844836982191064	0.794247838993778	0.0627716112875162	0.0584968514995993
"651"	650	3	1	0	0.5	0	430000	0	"POL ICE MELTS. "	0	0.14590830374768	0.656128066561042	0.11105218915749	0.0869114405337882
"652"	651	4	1	0	0.5	0	450000	3	"Planet í alheiminum litla punktur án mikilvægis loftslags er skipuð eitthvað er mannavöldum annars plánetuáhrifum "	1	0.213904150099132	0.199165806066865	0.297150123085876	0.289779920748127
"653"	652	1	1	0	0.25	0	120000	2	"Fólk sem fær milljónir að tala um loftslagsbreytingar en sjálfir eru umhverfisvín "	0	0.216907091693855	0.0534798224743935	0.460014719868738	0.269598365963013
"659"	658	2	2	1	0.75	0.6666667	100000	2	"Óson lag er á leiðinni til að vera eytt vegna kemicol á dúkum mér notanda daglega "	0	0.187069631994229	0.0917023923653402	0.365100947298718	0.356127028341713
"662"	661	2	1	1	0	0	530000	2	"Ofmetið loftslag mun alltaf breytast Við höfum áhrif á það líklega neikvætt en fólk í heild sinni getur ekki skipt máli þá verðum við að draga úr fjölda fólks og virðist sérstaklega ekki Noregur þarf að vera dæmi um góða loftslagsstefnu sem þjóð ætti að halda með strangari reglum gegn Ný fyrirtæki og hús / blokkir og \"stuðla að\" til góðs endurvinnslu "	0	0.150403622741528	0.0231262678159914	0.46507157269555	0.36139853674693
"663"	662	5	2	1	0.75	0.3333333	500000	3	"Flóð sterk vindur hærri hitastig ís bráðnun "	1	0.0502652421647605	0.887200695234878	0.0298228003142619	0.0327112622860994
"664"	663	3	1	1	0.75	0.3333333	460000	3	"Flóð og þjóðhöfðingjar "	1	0.119661830543762	0.648707976902122	0.12106504907734	0.110565143476777
"665"	664	6	2	1	0.5	0.6666667	0	2	"Flóð "	0	0.111540849042909	0.750834326586713	0.0701342481762392	0.0674905761941396
"666"	665	5	2	1	1	0.6666667	400000	3	"Flóð "	1	0.103320157638009	0.733515987805323	0.0887588258173131	0.0744050287393545
"667"	666	5	1	1	1	0.3333333	1150000	3	"Flóð "	1	0.110033815872495	0.683055459614835	0.10690934459807	0.1000013799146
"668"	667	6	1	1	1	0.3333333	2000000	3	"Flóð Extrem vindur og rigning lægra tré lægri hækkandi hluta hitastig Meltdown of Poles Jaciers Waterbreak "	1	0.0640344770403191	0.828005849585203	0.0490441212067641	0.0589155521677134
"669"	668	2	2	1	0.25	0.3333333	500000	3	"Furðu nóg en ég held ekki mikið um þetta, það er svolítið ýktar, það eru margar mikilvægari hlutir til að gæta þess "	1	0.204411594824779	0.107322749144158	0.377208536590314	0.311057119440749
"675"	674	4	1	0	0.25	0	450000	2	"Ýktar merkingu "	0	0.165016353242857	0.553006863978276	0.143505648625241	0.138471134153626
"676"	675	5	2	0	0.5	0.3333333	341800	2	"of mikið "	0	0.267533731063462	0.234366858400425	0.284888919479965	0.213210491056148
"677"	676	6	1	0	0.25	0.3333333	600000	3	"of mikið "	1	0.251949890031026	0.228522769199744	0.273974440990801	0.245552899778429
"678"	677	6	1	0	0.25	0.3333333	400000	3	"Óþarfa hysteria Margir stofnanir vilja auðga "	1	0.204569711995869	0.0989489075724023	0.389348003618165	0.307133376813564
"679"	678	1	1	0	0	0	280000	1	"Of mikið "	0	0.272690360951519	0.131623836122466	0.342087492496266	0.253598310429749
"680"	679	3	1	0	0.25	0.3333333	1500000	3	"of mikið "	1	0.244824910077826	0.178991244253072	0.32497740217801	0.251206443491093
"684"	683	5	1	1	1	0.3333333	600000	3	"Overcrowding léleg nýting heimsins auðlindir græðgi "	1	0.185127924240109	0.210037820027994	0.309458109630672	0.295376146101224
"685"	684	4	2	0	0.25	0.3333333	390000	0	"Enda "	0	0.198839619309392	0.553676961977799	0.1407484344893	0.106734984223509
"690"	689	6	1	0	0.5	0.3333333	300000	1	"Upphitun Globe Melting jökla fyrirbæri eins og þurr og hlýjar staðir á heiminn fær hlýrra og þurrkara staði með mikið af úrkomuvinnslu. Rainfall - Stuttar loftslagsbreytingar verða lakari "	0	0.28678661222965	0.351802759656433	0.189202673603218	0.172207954510699
"691"	690	6	1	1	0.5	0.3333333	600000	3	"Upphitun "	1	0.108972260961547	0.714279410717697	0.082323573419406	0.0944247549013502
"696"	695	1	1	0	0	0	7800	2	"Uppblásinn blaðamaður heimskur ungmenni og stjórnmálamenn sem tala um það allan tímann "	0	0.193960237529825	0.0465328719886327	0.400894215343267	0.358612675138275
"698"	697	1	2	1	0.75	0.6666667	80000	3	"Olíu borun í Lofoten og Vesterålen "	1	0.194913946687932	0.167244354204548	0.410275794768227	0.227565904339292
"700"	699	5	1	1	0.75	0.6666667	250000	2	"Oftar slæmt veður með stormi og rigning flóð "	0	0.113119174054897	0.74521257349409	0.0762623902428312	0.0654058622081822
"701"	700	1	1	1	0.75	0.6666667	60000	2	"Af engum olíu fyrir næstu kynslóð eigingirni American "	0	0.173958456426452	0.362783715103009	0.279864332595111	0.183393495875428
"703"	702	5	1	1	0.5	0.3333333	425000	3	"Hvenær mun þetta ekki aðeins eiga við um önnur lönd heldur einnig fyrir norska stjórnmálamenn, einkum vinnumarkaðinn "	1	0.136840779161542	0.0360782090430635	0.447622834281728	0.379458177513667
"704"	703	2	2	1	0.75	0.3333333	200000	3	"Þegar ég las eða heyrir orðið loftslagsbreytingar, held ég að mannavöldum ekki afturkræfar breytingar á loftslagi heimsins með alþjóðlegum afleiðingum fyrir alla tegundir jarðar sem bræða pólverjar miklar veðurfjöldi. "	1	0.291886093648724	0.139891385336895	0.269372442382731	0.298850078631649
"705"	704	1	2	1	1	0.3333333	45000	1	"Þegar ég heyri orðið loftslagsbreytingar, held ég að það eru verulegar breytingar á loftslaginu með því að fá náttúruhamfarir eins og fellibylur osfrv. Þar að auki tel ég að við verðum að lækka losun gróðurhúsalofttegunda svo að við getum breytt / minnkað þessa þróun "	0	0.253914084767611	0.209424153648816	0.361121073059357	0.175540688524216
"706"	705	1	1	0	0	0	0	1	"Nú þarf fólk að sjá að komast út úr rass og út í loftslagsbreytingar á sólinni hefur alltaf gert það og alltaf að fara að gera það - þar til það endar jafnvel lítið við getum gert það með það "	0	0.175227730000981	0.0195186448557457	0.42345479120909	0.381798833934183
"707"	706	5	1	0	0.25	0	250000	0	"Nú er rannsóknarríkið að leita að greiða hækkun! "	0	0.191397535420219	0.546192833733353	0.138936861284683	0.123472769561745
